SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
192.168.50.8,57018,16,125000,76,16,9500000,0
192.168.50.8,63848,8,250000,83,8,20750000,0
23.192.125.97,80,100352095,0,131,4014083,34,0
192.168.50.6,54896,11,181818,66,11,12000000,0
192.168.50.8,59604,129795,154,145,6831,22342,0
192.168.50.6,64536,39,51282,84,39,4307692,0
192.168.50.9,51590,90704547,0,358,2212306,165,0
192.168.50.6,54916,170367647,0,116,5162655,23,0
192.168.50.8,60944,16,125000,87,16,10875000,0
192.168.50.6,63981,28,71428,83,28,5928571,0
192.168.50.6,54828,8,250000,66,8,16500000,0
192.168.50.6,54867,170684458,0,150,4163035,37,0
31.13.71.2,443,564777183,0,258,8305546,31,0
192.168.50.6,54835,19,105263,66,19,6947368,0
192.168.50.6,54854,223926,89,141,11785,12655,0
72.167.239.239,80,68713,160,398,6871,63743,0
192.168.50.8,55292,16,125000,84,16,10500000,0
192.168.50.8,53546,407365135,0,78,58195019,1,0
192.168.50.6,63064,20445,195,85,6815,16629,0
192.168.50.8,51052,12,166666,84,12,14000000,0
192.168.50.8,60484,16,125000,79,16,9875000,0
192.168.50.9,46316,141779370,0,97,1890391,52,0
192.168.50.6,54833,16,125000,66,16,8250000,0
192.168.50.6,55480,19387,206,94,6462,19394,0
192.168.50.8,55642,14,142857,85,14,12142857,0
192.168.50.4,38306,60672555,0,165,2092157,82,0
172.217.3.100,443,182041628,0,180,1685570,107,0
192.168.50.8,64766,22,90909,85,22,7727272,0
192.168.50.8,59625,5478376,1,61,782625,89,0
192.168.50.6,64065,11,181818,80,11,14545454,0
192.168.50.6,54885,115877086,0,85,3511426,25,0
23.194.177.32,443,509565502,0,982,2415002,408,0
192.168.50.6,54873,16,125000,66,16,8250000,0
72.21.91.29,80,634374565,0,154,3666905,42,0
192.168.50.6,54900,8,250000,66,8,16500000,0
192.168.50.6,55466,19,105263,85,19,8947368,0
192.168.50.6,56815,19,105263,75,19,7894736,0
192.168.50.8,64554,18,111111,84,18,9333333,0
192.168.50.6,54256,16237,246,86,5412,21186,0
192.168.50.6,54839,255337,62,164,17022,10307,0
192.168.50.6,54901,5,400000,66,5,26400000,0
52.88.72.192,443,61160459,0,289,2265202,132,0
192.168.50.6,51130,418084,14,64,83616,918,0
192.168.50.6,54845,5801368,1,61,828766,84,0
192.168.50.8,53354,14,142857,81,14,11571428,0
192.168.50.8,55951,24,83333,79,24,6583333,0
192.168.50.6,54858,170607046,0,116,5169910,23,0
192.168.50.8,61172,16,125000,74,16,9250000,0
192.168.50.6,51518,16,125000,84,16,10500000,0
192.168.50.6,54832,10,200000,66,10,13200000,0
54.243.214.170,443,115761187,1,1007,981027,1035,0
172.217.6.234,443,170643177,0,285,5171005,56,0
192.168.50.6,63653,11,181818,80,11,14545454,0
192.168.50.8,59633,172380372,0,200,1205457,167,0
192.168.50.6,62285,20574,194,78,6858,15164,0
192.168.50.6,52929,17,117647,87,17,10235294,0
192.168.50.6,62796,12,166666,77,12,12833333,0
172.16.0.5,43044,30,66666,74,30,4933333,0
192.168.50.8,55876,20,100000,89,20,8900000,0
192.168.50.6,54930,59105063,0,158,1688716,96,0
192.168.50.6,52966,18034,221,84,6011,18631,0
192.168.50.6,63065,11,181818,73,11,13272727,0
192.168.50.8,51821,19,105263,89,19,9368421,0
192.168.50.6,58704,38,105263,72,12,7578947,0
192.168.50.6,63742,11,181818,85,11,15454545,0
192.168.50.8,50995,15,133333,85,15,11333333,0
192.168.50.8,60787,31,64516,85,31,5483870,0
192.168.50.6,56925,13,153846,81,13,12461538,0
192.168.50.9,46848,15263690,0,74,1695965,48,0
172.16.0.5,43769,27,74074,60,27,4444444,1
192.168.50.8,65283,11,181818,80,11,14545454,0
192.168.50.6,54932,59336391,0,201,1163458,176,0
192.168.50.6,59259,11,181818,85,11,15454545,0
192.168.50.8,52762,16,125000,76,16,9500000,0
192.168.50.8,65234,51,39215,67,51,2627450,0
192.168.50.8,59631,170521271,0,115,1960014,59,0
192.168.50.6,53822,24,83333,73,24,6083333,0
192.168.50.8,53325,13,153846,89,13,13692307,0
192.168.50.8,59612,171115459,0,108,4387575,25,0
172.217.10.226,443,328042278,2,666,500064,1334,0
192.168.50.8,50931,11,181818,85,11,15454545,0
192.168.50.8,57493,12,166666,87,12,14500000,0
52.85.90.206,443,450743840,0,382,5930840,65,0
192.168.50.6,49363,16841,237,85,5613,20188,0
192.168.50.8,58785,16,125000,80,16,10000000,0
192.168.50.8,61573,22,90909,74,22,6727272,0
192.168.50.8,55777,17,117647,85,17,10000000,0
192.168.50.8,59636,170837130,0,177,1658612,107,0
192.168.50.6,54347,13,153846,72,13,11076923,0
23.63.78.40,80,635130003,0,104,8248441,12,0
192.168.50.8,49244,7,285714,73,7,20857142,0
192.168.50.6,54910,5441178,1,61,777311,90,0
192.168.50.8,64360,16,125000,73,16,9125000,0
192.168.50.6,56371,17,117647,73,17,8588235,0
172.16.0.5,51292,13687993,2,159,471999,349,1
192.168.50.8,59640,5448379,3,134,320492,443,0
192.168.50.6,54823,14,142857,66,14,9428571,0
192.168.50.8,59643,170519912,0,116,2545073,46,0
192.168.50.6,59124,19,105263,87,19,9157894,0
54.192.53.175,443,115861217,0,305,3048979,102,0
192.168.50.6,55038,21116,189,87,7038,16480,0
192.168.50.6,54881,115273333,0,146,2561629,58,0
192.168.50.9,46826,65028379,0,74,5002183,15,0
192.168.50.6,62014,11,181818,107,11,19454545,0
192.168.50.6,61722,15965,250,82,5321,20544,0
192.168.50.6,50031,16742,238,80,5580,19113,0
192.168.50.8,58076,46,43478,84,46,3652173,0
192.168.50.6,54359,16,125000,74,16,9250000,0
192.168.50.8,55206,102,19607,84,102,1647058,0
192.168.50.6,59077,17,117647,86,17,10117647,0
192.168.50.6,54913,170309896,0,119,5493867,22,0
172.217.3.106,443,234888204,0,274,2864490,97,0
192.168.50.6,62297,12,166666,67,12,11166666,0
192.168.50.8,64612,9,222222,73,9,16222222,0
192.168.50.6,58407,11,181818,85,11,15454545,0
192.168.50.6,54834,13,153846,66,13,10153846,0
192.168.50.8,53345,125,16000,79,125,1264000,0
172.16.0.5,51703,4234029,7,155,146001,1102,0
172.16.0.5,43756,15,133333,74,15,9866666,0
192.168.50.6,61026,19,105263,75,19,7894736,0
192.168.50.6,54894,127594,125,166,8506,20847,0
192.168.50.8,59606,115900552,0,109,2826842,39,0
192.168.50.6,54841,14,142857,66,14,9428571,0
192.168.50.8,59616,116016753,0,84,3314764,26,0
192.168.50.6,63203,16961,235,119,5653,28064,0
192.168.50.6,137,1496822,32,92,31847,2950,0
192.168.50.6,55836,30,66666,85,30,5666666,0
192.168.50.8,64858,11,181818,77,11,14000000,0
192.168.50.6,50197,20414,195,73,6804,14303,0
172.16.0.5,44504,84,23809,74,84,1761904,0
192.168.50.6,64071,9,222222,80,9,17777777,0
192.168.50.6,52308,18,111111,77,18,8555555,0
192.168.50.6,54831,19,105263,66,19,6947368,0
192.168.50.8,56051,16,125000,83,16,10375000,0
192.168.50.8,58926,11,181818,82,11,14909090,0
172.16.0.5,16054,13749321,2,143,392837,375,0
192.168.50.6,64903,6,333333,76,6,25333333,0
192.168.50.8,57938,11,181818,83,11,15090909,0
192.168.50.6,54927,58233841,1,145,924346,160,0
192.168.50.6,61031,13,153846,93,13,14307692,0
192.168.50.6,62137,13,153846,85,13,13076923,0
192.168.50.6,54855,216812,92,141,11411,13071,0
192.168.50.6,62648,32,62500,85,32,5312500,0
192.168.50.6,61205,8,250000,84,8,21000000,0
192.168.50.8,61889,11,181818,77,11,14000000,0
192.168.50.8,59651,88656,180,321,5910,57999,0
192.168.50.6,54852,116692637,0,121,2846161,43,0
192.168.50.6,54931,10372630,5,354,181975,1980,0
52.85.89.250,443,116249318,2,616,359905,1717,0
192.168.50.8,59601,188390362,0,133,3693928,36,0
172.16.0.5,44193,158747,25,60,52915,1511,1
192.168.50.6,56385,25103,239,73,5020,17448,0
192.168.50.6,54830,12,166666,66,12,11000000,0
192.168.50.8,59637,170673677,1,111,998091,112,0
192.168.50.6,54923,6082571,2,61,405504,161,0
172.16.0.5,17369,10621770,3,147,303479,499,0
192.168.50.8,50492,26,76923,86,26,6615384,0
192.168.50.8,60646,41,48780,86,41,4195121,0
