SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,693,53954,185,274,5994,50895,1
172.16.0.5,753,57032,105,265,11406,27879,1
172.16.0.5,574,43359,184,271,6194,50001,1
192.168.50.8,52280,4,500000,84,4,42000000,0
172.16.0.5,930,66514,180,271,6046,48891,1
192.168.50.8,63424,2,1000000,74,2,74000000,0
192.168.50.6,63006,2,1000000,84,2,84000000,0
172.16.0.5,960,46074,217,274,5119,59599,1
202.183.165.45,443,21883,8316,614,120,5112278,0
192.168.50.6,56559,4447,4047,150,261,610299,0
192.168.50.8,61369,6916,2891,140,364,406882,0
172.16.0.5,852,66262,120,275,9466,33261,1
172.16.0.5,680,43263,184,266,6180,49279,1
192.168.50.6,64000,2,1000000,107,2,107000000,0
172.217.12.195,443,330278,266,684,3796,182409,0
192.168.50.6,56551,48571,700,85,1471,59953,0
192.168.50.9,54302,31568,950,277,1088,263431,0
172.16.0.5,865,55286,180,267,6142,48366,1
192.168.50.6,53839,46,43478,84,46,3652173,0
192.168.50.9,39758,15388,1429,107,732,153626,0
172.16.0.5,986,69131,144,267,7681,38680,1
192.168.50.6,53066,2,1000000,71,2,71000000,0
172.16.0.5,858,66126,120,271,9446,32785,1
172.16.0.5,591,32758,183,259,6551,47438,1
172.16.0.5,672,22015,272,271,4403,73858,0
72.21.91.29,80,899534,961,152,1041,146595,0
192.168.50.6,56552,53332,712,105,1441,75226,0
192.168.50.9,58504,492,48780,125,21,6105691,0
192.168.50.8,57837,3,666666,74,3,49333333,0
172.16.0.5,850,66179,135,279,8272,37942,1
192.168.50.8,54182,32,62500,89,32,5562500,0
192.168.50.9,36606,55216,615,203,1673,125036,0
172.16.0.5,951,67686,177,277,6153,49109,1
192.168.50.6,60724,50,80000,85,16,6800000,0
192.168.50.8,52767,3,666666,80,3,53333333,0
172.16.0.5,730,53946,185,274,5994,50902,1
172.16.0.5,640,53936,185,267,5992,49577,1
192.168.50.8,51827,21,95238,85,21,8095238,0
172.16.0.5,780,67279,208,273,5175,56927,1
172.16.0.5,729,53951,185,267,5994,49563,1
172.16.0.5,993,43065,139,271,8613,37756,1
172.16.0.5,556,53682,167,271,6710,45434,1
192.168.50.8,61313,26996,1333,183,771,245295,0
172.16.0.5,921,66575,180,274,6052,49387,1
192.168.50.8,61317,25596,859,220,1218,189404,0
172.16.0.5,704,53792,148,275,7684,40972,1
172.16.0.5,544,54034,148,275,7719,40789,1
172.16.0.5,759,67410,118,271,9630,32161,1
192.168.50.8,65043,49,40816,87,49,3551020,0
172.16.0.5,804,66783,134,271,8347,36521,1
172.16.0.5,592,32659,183,265,6531,48684,1
192.168.50.6,58617,3,666666,73,3,48666666,0
172.16.0.5,867,55283,180,271,6142,49020,1
192.168.50.9,36126,88929,1079,139,936,150502,0
192.168.50.6,64163,2,1000000,95,2,95000000,0
192.168.50.6,56567,44899,757,85,1360,65079,0
172.16.0.5,683,53902,185,267,5989,49608,1
172.16.0.5,792,56369,177,267,6263,47437,1
172.16.0.5,665,43302,184,271,6186,50066,1
192.168.50.8,58779,2,1000000,74,2,74000000,0
192.168.50.8,60511,85,23529,75,85,1764705,0
192.168.50.8,58008,24,83333,80,24,6666666,0
192.168.50.9,54550,15995,1000,147,1066,147421,0
172.16.0.5,771,67344,148,267,7482,39706,1
172.16.0.5,595,53860,185,267,5984,49647,1
192.168.50.6,56529,3,666666,66,3,44000000,0
192.168.50.3,0,130600453,5,98,200000,490,0
192.168.50.8,56517,2,1000000,75,2,75000000,0
192.168.50.9,53354,31657,852,575,1217,490602,0
192.168.50.8,64126,2,1000000,92,2,92000000,0
192.168.50.8,61357,3,666666,66,3,44000000,0
172.16.0.5,939,43632,183,271,6233,49688,1
192.168.50.8,61377,3597,6672,224,156,1495134,0
192.168.50.8,61316,25722,933,253,1118,236762,0
192.168.50.6,56570,49830,782,196,1311,154164,0
192.168.50.6,64106,47,42553,79,47,3361702,0
172.16.0.5,667,43295,184,271,6185,50075,1
172.16.0.5,995,43065,139,271,8613,37756,1
172.16.0.5,899,44207,135,271,8841,36781,1
192.168.50.6,62774,1,2000000,85,1,170000000,0
172.16.0.5,821,66731,179,271,6066,48732,1
172.16.0.5,907,65335,107,265,10889,28483,1
192.168.50.8,63370,3,666666,85,3,56666666,0
172.16.0.5,613,53750,148,289,7678,43013,1
172.16.0.5,630,21858,274,271,4371,74389,0
192.168.50.6,56526,2,1000000,66,2,66000000,0
192.168.50.9,51462,90653,838,146,1208,122930,0
172.16.0.5,845,66134,120,275,9447,33326,1
172.16.0.5,773,67429,148,267,7492,39656,1
172.16.0.5,992,43066,139,271,8613,37756,1
192.168.50.8,61335,39375,2793,563,361,1574958,0
192.168.50.8,61361,7693,1039,61,1099,63954,0
192.168.50.8,61312,89,67415,64,17,4359550,0
172.16.0.5,870,55240,199,274,5524,54616,1
172.16.0.5,926,66544,195,268,5545,52431,1
172.16.0.5,581,32644,245,266,4663,65310,1
192.168.50.8,61326,43731,1006,116,1017,116987,0
192.168.50.9,60874,4,500000,74,4,37000000,0
172.16.0.5,751,56934,105,307,11386,32353,1
192.168.50.8,61353,399,25062,137,44,3433583,0
203.150.94.47,443,4332,10849,881,94,9559095,0
172.16.0.5,541,54147,184,271,6016,50048,1
172.16.0.5,643,53910,185,271,5990,50268,1
192.168.50.9,54556,11704,1879,128,557,240601,0
192.168.50.6,56561,52830,643,116,1600,74654,0
192.168.50.8,61539,7,285714,95,7,27142857,0
192.168.50.6,56530,2,1000000,66,2,66000000,0
172.16.0.5,941,43629,183,266,6232,48866,1
172.217.197.154,443,925069,61,304,16519,18733,0
172.16.0.5,779,67281,208,266,5175,55349,1
172.16.0.5,764,67383,118,275,9626,32708,1
192.168.50.8,61344,26603,1278,85,806,109461,0
172.16.0.5,856,66229,90,271,13245,24551,1
172.16.0.5,582,32641,245,271,4663,66419,1
172.16.0.5,878,65763,197,289,5480,57129,1
192.168.50.6,53600,1,2000000,89,1,178000000,0
172.16.0.5,635,53951,166,279,6743,46542,1
172.16.0.5,956,67655,147,278,7517,41120,1
172.16.0.5,624,43484,183,271,6212,49857,1
172.16.0.5,688,53971,203,271,5397,55233,1
192.168.50.8,60840,3,666666,87,3,58000000,0
192.168.50.6,50169,586859,13,79,83837,1083,0
172.16.0.5,904,44084,136,271,8816,36884,1
172.16.0.5,1009,54084,184,271,6009,50107,1
192.168.50.8,57042,3,666666,79,3,52666666,0
192.168.50.6,49208,2,1000000,74,2,74000000,0
172.16.0.5,679,43391,184,271,6198,49964,1
192.168.50.8,61359,8556,1870,112,570,210378,0
192.168.50.6,51302,2,1000000,84,2,84000000,0
192.168.50.9,54564,13919,1580,128,662,202313,0
172.16.0.5,843,66241,150,281,7360,42541,1
192.168.50.8,61375,4638,5605,215,185,1205692,0
192.168.50.8,50452,2,1000000,71,2,71000000,0
172.16.0.5,958,67553,177,268,6141,47636,1
192.168.50.8,61835,4,500000,84,4,42000000,0
172.16.0.5,676,11252,355,280,3750,99537,0
192.168.50.6,56549,1971,10147,141,103,1437848,0
192.168.50.6,54559,2,1000000,85,2,85000000,0
192.168.50.6,56533,2,1000000,66,2,66000000,0
192.168.50.8,65468,2,1000000,85,2,85000000,0
172.16.0.5,564,53638,186,271,5959,50523,1
172.16.0.5,694,53924,185,271,5991,50255,1
192.168.50.9,41464,85838,1211,222,833,269903,0
172.217.10.70,443,72960,616,705,1658,435060,0
172.16.0.5,722,43210,185,262,6172,48507,1
192.168.50.6,56527,2,1000000,66,2,66000000,0
172.16.0.5,540,54066,184,278,6007,51455,1
104.20.0.186,443,138470,4101,1234,244,5064887,0
192.168.50.8,65092,3,666666,75,3,50000000,0
172.16.0.5,589,32759,183,271,6551,49635,1
172.16.0.5,849,66181,151,271,7353,40948,1
192.168.50.8,61368,7134,3364,158,310,531539,0
192.168.50.9,54566,12778,1721,128,608,220378,0
172.16.0.5,576,43443,184,271,6206,49904,1
172.16.0.5,793,56372,177,264,6263,46831,1
192.168.50.9,58398,44818,1450,431,700,625195,0
172.16.0.5,952,67686,177,271,6153,48045,1
172.16.0.5,530,21570,278,271,4314,75382,0
192.168.50.6,56553,49461,687,85,1498,58874,0
172.16.0.5,935,66451,150,274,7383,41323,1
172.16.0.5,917,66605,180,277,6055,49906,1
172.16.0.5,727,43280,184,271,6182,50092,1
192.168.50.8,61348,35189,2614,125,386,328170,0
172.16.0.5,739,54008,185,271,6000,50177,1
192.168.50.8,56311,8,250000,67,8,16750000,0
172.16.0.5,605,53706,186,267,5967,49789,1
54.225.77.82,443,44944,2580,988,390,2550952,0
192.168.50.8,58916,2,1000000,84,2,84000000,0
192.168.50.9,37212,10127,2468,280,421,693591,0
172.16.0.5,735,54018,222,268,4910,59572,0
172.16.0.5,1005,54102,184,256,6011,47428,0
192.168.50.8,59245,2,1000000,84,2,84000000,0
172.16.0.5,627,21871,274,271,4374,74345,0
192.168.50.9,35880,72,55555,67,24,3722222,0
172.16.0.5,549,32647,245,266,4663,65304,1
172.16.0.5,787,56403,177,271,6267,48082,1
172.16.0.5,561,53735,186,267,5970,49762,1
104.36.115.113,443,285302,1093,219,917,240012,0
192.168.50.8,61314,27089,812,285,1289,231828,0
192.168.50.8,61372,6818,3226,273,324,880903,0
172.16.0.5,661,53827,185,274,5980,51015,1
192.168.50.6,56571,891,42648,129,24,5501683,0
192.168.50.8,61360,7687,1040,61,1098,64004,0
68.67.179.11,443,6483,5090,438,202,2232762,0
172.16.0.5,864,55387,180,274,6154,49578,1
172.16.0.5,647,53882,185,271,5986,50295,1
192.168.50.6,61350,3,666666,77,3,51333333,0
172.16.0.5,974,67412,178,274,6128,48774,1
172.16.0.5,994,43061,139,271,8612,37760,1
172.16.0.5,602,53811,148,271,7687,40289,1
72.167.239.239,80,747539,175,394,5750,69209,0
172.217.6.194,80,7587,790,62,1517,49031,0
172.16.0.5,652,53776,185,267,5975,49724,1
172.16.0.5,702,53799,167,271,6724,45335,1
172.16.0.5,565,53715,148,271,7673,40361,1
192.168.50.6,61952,10,400000,84,3,33600000,0
172.16.0.5,859,66123,120,266,9446,32273,1
172.16.0.5,596,53759,186,267,5973,49740,1
192.168.50.6,51766,2,1000000,92,2,92000000,0
172.16.0.5,612,53671,149,271,7667,40394,1
192.168.50.8,54360,3,666666,85,3,56666666,0
172.16.0.5,562,53734,186,274,5970,51103,1
192.168.50.6,56536,56379,744,110,1375,82619,0
192.168.50.8,61362,9174,2398,162,436,390233,0
192.168.50.6,51061,50,80000,88,16,7040000,0
172.16.0.5,733,53936,222,268,4903,59663,0
172.16.0.5,798,66919,119,262,9559,31321,1
172.16.0.5,778,67288,208,265,5176,55314,1
172.16.0.5,740,53904,185,271,5989,50274,1
172.16.0.5,731,54035,203,267,5403,54501,1
192.168.50.6,60032,3,666666,81,3,54000000,0
192.168.50.8,53460,2,1000000,84,2,84000000,0
192.168.50.8,52591,2,1000000,92,2,92000000,0
172.16.0.5,823,66625,165,275,6662,45553,1
192.168.50.9,53214,86909,1150,127,877,146820,0
192.168.50.6,64225,2,1000000,89,2,89000000,0
172.16.0.5,830,55792,215,271,5072,58287,1
172.16.0.5,678,32313,185,271,6462,50320,1
172.16.0.5,949,67616,147,267,7512,39546,1
172.16.0.5,931,66513,180,271,6046,48922,1
192.168.50.8,63709,54,37037,83,54,3074074,0
172.16.0.5,1008,54086,184,267,6009,49439,1
192.168.50.8,61378,1195,33472,175,30,5864435,0
172.16.0.5,533,21548,278,271,4309,75459,0
192.168.50.6,56555,54931,1128,220,900,248784,0
192.168.50.9,34954,43119,463,134,2269,62246,0
172.16.0.5,1010,53986,148,275,7712,40825,1
172.16.0.5,1018,32540,245,280,4648,68838,1
172.16.0.5,660,53832,148,271,7690,40273,1
192.168.50.6,56514,48510,700,85,1470,60193,0
172.16.0.5,946,67642,118,266,9663,31518,1
172.16.0.5,781,67240,208,268,5172,55889,1
172.16.0.5,577,43445,161,276,7240,44493,1
172.16.0.5,749,57125,175,263,6347,46179,1
192.168.50.8,61364,8678,17861,268,56,4799953,0
192.168.50.6,55376,145,41379,64,29,2648275,0
192.168.50.9,60818,77423,3306,96,303,318768,0
172.16.0.5,873,55205,181,267,6133,48437,1
172.16.0.5,525,43260,138,265,8652,36754,1
172.16.0.5,829,55892,214,265,5081,56895,1
192.168.50.6,56528,1,2000000,66,1,132000000,0
172.16.0.5,685,53992,185,271,5999,50192,1
172.16.0.5,597,53755,186,267,5972,49744,1
192.168.50.8,52808,6,333333,73,6,24333333,0
192.168.50.8,65103,32,62500,74,32,4625000,0
172.16.0.5,909,66768,149,271,7418,40588,1
172.16.0.5,673,22010,272,271,4402,73875,0
192.168.50.6,56548,2299,8699,141,121,1232709,0
172.16.0.5,655,53759,186,267,5973,49777,1
192.168.50.6,60720,2,1000000,92,2,92000000,0
192.168.50.8,62272,56,35714,84,56,3000000,0
192.168.50.6,56538,12808,624,61,1829,38413,0
192.168.50.8,61321,26993,592,104,1799,62090,0
192.168.50.6,56554,8082,989,61,1154,60876,0
172.16.0.5,757,67434,148,271,7492,40187,1
192.168.50.8,56103,2,1000000,84,2,84000000,0
172.16.0.5,601,53730,148,271,7675,40349,1
172.16.0.5,516,53706,186,271,5967,50459,1
172.16.0.5,980,69165,173,271,6287,47018,1
172.16.0.5,699,53903,185,271,5989,50275,1
192.168.50.6,59329,4,1000000,92,1,92000000,0
192.168.50.6,62631,314566,31,85,34951,2714,0
172.16.0.5,800,66816,119,266,9545,31908,1
172.16.0.5,692,53950,185,271,5994,50231,1
172.16.0.5,609,53769,185,267,5974,49731,1
192.168.50.8,50658,6,333333,77,6,25666666,0
172.16.0.5,824,55917,214,283,5083,60732,1
172.217.9.234,443,740044,302,335,3318,101602,0
192.168.50.8,61350,882,43083,129,23,5557823,0
192.168.50.9,60872,4,500000,74,4,37000000,0
192.168.50.6,56569,51174,1289,118,787,153007,0
172.16.0.5,726,43189,185,275,6169,51031,1
192.168.50.6,51207,3,666666,80,3,53333333,0
192.168.50.8,61343,35878,836,125,1237,105022,0
172.16.0.5,755,67435,133,271,8429,36168,1
172.16.0.5,569,43446,138,271,8689,37425,1
172.16.0.5,900,44108,136,277,8821,37680,1
172.16.0.5,653,53857,185,274,5984,50986,1
172.217.10.2,443,789433,444,241,2255,107473,0
172.16.0.5,944,67744,118,271,9677,32002,1
172.16.0.5,701,53801,185,271,5977,50370,1
172.16.0.5,723,43294,184,262,6184,48413,1
172.16.0.5,618,43607,183,271,6229,49716,1
192.168.50.6,56517,4,500000,66,4,33000000,0
172.16.0.5,967,67547,177,271,6140,48144,1
192.168.50.8,61745,2,1000000,85,2,85000000,0
192.168.50.8,63129,6,333333,84,6,28000000,0
192.168.50.8,53313,44,45454,86,44,3909090,0
192.168.50.9,58778,79787,802,128,1266,103174,0
172.16.0.5,851,66181,120,275,9454,33302,1
192.168.50.9,52630,5942,2356,74,457,174352,0
192.168.50.8,61329,1036,19305,141,54,2735521,0
172.16.0.5,965,67481,177,268,6134,47657,1
172.16.0.5,572,43446,184,266,6206,49072,1
192.168.50.6,56568,45078,976,156,1048,152446,0
172.16.0.5,942,43529,137,271,8705,37354,1
172.16.0.5,677,32313,185,271,6462,50320,1
192.168.50.8,54159,3,666666,75,3,50000000,0
172.16.0.5,901,44206,135,277,8841,37596,1
192.168.50.6,55274,3,666666,88,3,58666666,0
192.168.50.9,54562,13105,1678,128,624,214879,0
192.168.50.8,51101,3,666666,79,3,52666666,0
192.168.50.6,54717,1803,1109,85,1803,94287,0
192.168.50.8,60429,2,1000000,85,2,85000000,0
192.168.50.9,54560,12785,1564,134,672,209933,0
172.16.0.5,915,66632,180,271,6057,48805,1
172.16.0.5,884,65815,182,268,5983,48864,1
172.16.0.5,662,53728,186,274,5969,51109,1
172.16.0.5,857,66128,105,271,11021,28686,1
192.168.50.6,59669,2,1000000,89,2,89000000,0
192.168.50.6,56557,1322,7564,146,146,1105900,0
172.16.0.5,657,53837,148,271,7691,40269,1
172.16.0.5,744,53880,167,263,6735,43930,1
192.168.50.8,61315,25472,942,252,1107,238143,0
172.16.0.5,648,77111,4396,270,228,1188429,0
172.16.0.5,911,66657,180,268,6059,48246,1
208.185.50.50,443,42651,1828,767,553,1404468,0
23.63.78.40,80,480127,258,96,3903,24801,0
172.16.0.5,803,66785,134,275,8348,37059,1
172.16.0.5,791,56470,177,267,6274,47387,1
192.168.50.9,44966,4513,3988,460,265,1835142,0
172.16.0.5,588,32659,183,277,6531,50889,1
172.16.0.5,634,43421,184,275,6203,50758,1
172.16.0.5,695,53924,185,271,5991,50255,1
172.16.0.5,877,65765,212,273,5058,58237,1
192.168.50.8,61356,4,500000,66,4,33000000,0
172.16.0.5,644,53909,166,271,6738,45242,1
192.168.50.6,55585,2,1000000,75,2,75000000,0
172.16.0.5,819,66651,165,269,6665,44500,1
192.168.50.8,58998,2,1000000,75,2,75000000,0
172.16.0.5,814,66779,149,292,7419,43816,1
172.217.12.162,80,40739,196,63,5819,12371,0
172.16.0.5,970,67445,177,280,6131,49818,1
172.16.0.5,923,66573,210,271,5121,56990,1
192.168.50.6,63784,323736,24,83,46248,2063,0
172.16.0.5,987,69128,144,271,7680,39202,1
172.16.0.5,817,66753,149,274,7417,41136,1
172.16.0.5,922,66574,180,277,6052,49929,1
172.16.0.5,535,32684,244,266,4669,65230,1
172.16.0.5,538,54072,184,267,6008,49452,1
172.16.0.5,746,43209,185,266,6172,49387,1
172.16.0.5,542,54037,166,275,6754,45801,1
172.16.0.5,586,43519,160,271,7253,43590,1
192.168.50.6,56519,3,666666,66,3,44000000,0
172.16.0.5,871,55325,216,274,5029,59430,1
192.168.50.8,61323,669,26905,150,39,4056801,0
172.16.0.5,669,10762,371,271,3587,100724,0
172.16.0.5,837,66335,180,274,6030,49566,1
192.168.50.6,59143,50,40000,80,50,3200000,0
172.16.0.5,788,56389,177,267,6265,47420,1
192.168.50.8,58230,77,25974,75,77,1948051,0
192.168.50.6,62008,2,1000000,87,2,87000000,0
172.16.0.5,933,66470,150,274,7385,41311,1
192.168.50.6,57886,4,500000,70,4,35000000,0
192.168.50.6,56521,2,1000000,66,2,66000000,0
172.217.6.194,443,925392,151,351,6657,53183,0
172.16.0.5,1004,54103,184,271,6011,50089,1
172.16.0.5,522,43268,138,265,8653,36747,1
192.168.50.8,61046,34,58823,85,34,5000000,0
192.168.50.6,61641,2,1000000,81,2,81000000,0
192.168.50.9,60816,68095,1057,121,959,128643,0
172.16.0.5,957,67555,177,271,6141,48138,1
172.16.0.5,808,66747,89,265,13349,23821,1
172.16.0.5,953,67587,177,271,6144,48115,1
172.16.0.5,1022,43077,208,271,5384,56619,1
192.168.50.9,43778,15222,2299,219,447,505584,0
172.16.0.5,874,65787,212,266,5060,56606,1
172.16.0.5,718,21164,189,271,7054,51219,1
172.16.0.5,620,43503,183,271,6214,49835,1
192.168.50.6,56560,56633,988,135,1029,133667,0
172.16.0.5,604,53711,186,278,5967,51795,1
172.16.0.5,534,21546,278,271,4309,75466,0
172.16.0.5,789,56387,177,271,6265,48060,1
192.168.50.6,62962,4,500000,84,4,42000000,0
172.16.0.5,545,32534,215,271,5422,58308,1
172.16.0.5,721,43207,185,271,6172,50177,1
172.16.0.5,651,53778,185,274,5975,51061,1
172.16.0.5,622,43605,183,266,6229,48893,1
192.168.50.8,63828,2,1000000,74,2,74000000,0
172.16.0.5,696,53826,185,274,5980,51016,1
172.16.0.5,638,53850,167,267,6731,44623,1
172.16.0.5,881,65740,182,268,5976,48919,1
192.168.50.6,56522,3,666666,66,3,44000000,0
172.16.0.5,594,53859,167,275,6732,45953,1
192.168.50.6,57404,3,666666,79,3,52666666,0
172.16.0.5,828,55894,214,271,5081,58181,1
192.168.50.8,61325,43854,1003,116,1019,116614,0
172.16.0.5,607,53791,185,271,5976,50380,1
54.192.53.237,443,58080,946,517,1075,489583,0
192.168.50.9,47450,2586,2320,241,517,559164,0
172.16.0.5,842,66242,166,269,6624,44729,1
172.16.0.5,708,43176,162,260,7196,42268,1
192.168.50.4,51582,7196,20289,86,49,1757643,0
192.168.50.6,61454,2,1000000,88,2,88000000,0
172.16.0.5,938,43536,160,271,7256,43573,1
172.16.0.5,724,43193,185,275,6170,51026,1
172.16.0.5,610,53770,185,274,5974,51069,1
172.16.0.5,600,53734,148,271,7676,40346,1
172.16.0.5,912,66638,180,271,6058,48800,1
172.217.10.67,443,607172,233,463,4306,108381,0
192.168.50.6,52075,2,1000000,84,2,84000000,0
192.168.50.6,62490,1,2000000,70,1,140000000,0
192.168.50.6,56540,51727,850,138,1202,117772,0
192.168.50.6,56562,1766,10192,150,103,1536806,0
172.16.0.5,989,69075,144,274,7675,39753,1
172.16.0.5,741,53989,185,271,5998,50195,1
172.16.0.5,697,43195,185,271,6170,50190,1
172.217.12.202,443,817490,45,224,22708,10162,0
192.168.50.8,54046,45,44444,86,45,3822222,0
172.16.0.5,681,43344,184,271,6192,50018,1
192.168.50.6,58030,2,1000000,85,2,85000000,0
192.168.50.8,61336,6633,3015,141,349,427257,0
172.16.0.5,756,67436,148,267,7492,39652,1
192.168.50.8,61363,9000,2888,144,360,417333,0
172.16.0.5,936,66444,150,271,7382,40786,1
172.16.0.5,670,10760,371,271,3586,100743,0
192.168.50.6,62931,1,2000000,85,1,170000000,0
192.168.50.6,56513,304071,171,176,5962,30177,0
192.168.50.8,62574,21,95238,86,21,8190476,0
192.168.50.8,55053,2,1000000,75,2,75000000,0
172.16.0.5,929,66516,180,271,6046,48890,1
172.16.0.5,853,66160,90,271,13232,24576,1
172.16.0.5,599,53837,148,280,7691,41607,1
192.168.50.8,49315,5,400000,83,5,33200000,0
192.168.50.9,60880,2,1000000,74,2,74000000,0
192.168.50.8,55198,33,60606,74,33,4484848,0
192.168.50.8,61374,4996,8006,156,128,1248999,0
172.16.0.5,580,32757,244,271,4679,66184,1
192.168.50.8,63271,3,666666,80,3,53333333,0
192.168.50.8,61365,8576,10494,116,96,1225046,0
192.168.50.8,62344,23,86956,85,23,7391304,0
172.16.0.5,818,66752,149,271,7416,40598,1
172.16.0.5,760,67409,118,266,9629,31627,1
172.16.0.5,943,67744,118,271,9677,32002,1
172.16.0.5,925,66545,210,271,5118,57014,1
172.16.0.5,546,32530,245,262,4647,64432,1
192.168.50.6,56340,1,2000000,92,1,184000000,0
172.16.0.5,608,53691,186,274,5965,51144,1
172.16.0.5,905,54728,127,271,9121,34662,1
172.217.11.14,80,260776,1142,145,878,166725,0
192.168.50.9,54022,4,500000,74,4,37000000,0
192.168.50.9,43726,36844,1384,264,736,365839,0
172.16.0.5,752,57032,105,283,11406,29772,1
192.168.50.8,61354,3,666666,66,3,44000000,0
192.168.50.6,54242,7,571428,81,2,46285714,0
192.168.50.8,59311,4,500000,74,4,37000000,0
192.168.50.9,54548,12172,1807,128,579,231350,0
192.168.50.8,62712,46,43478,86,46,3739130,0
172.16.0.5,979,69165,144,271,7685,39181,1
172.16.0.5,976,32680,244,271,4668,66340,1
173.241.242.220,443,354873,298,619,3379,184925,0
192.168.50.8,61015,3,666666,85,3,56666666,0
172.16.0.5,908,66770,149,267,7418,40047,1
192.168.50.6,58123,1,2000000,87,1,174000000,0
192.168.50.8,51502,2,1000000,82,2,82000000,0
192.168.50.9,54012,3,666666,74,3,49333333,0
